time,binanceETHUSDTbidMax,binanceETHUSDTsellMin,nicehashETHUSDTbidMax,nicehashETHUSDTsellMin,okxETHUSDTETH-USDTbidMax,okxETHUSDTETH-USDTsellMin,bitstampETHUSDTbidMax,bitstampETHUSDTsellMin,
638140282312907729,1406.1,1406.1,0,1408.41,1406.58,1406.59,0,0,
638140282312909198,1406.1,1406.08,0,1408.41,1406.58,1406.59,0,0,
638140282312964546,1406.07,1406.08,0,1408.41,1406.58,1406.59,0,0,
638140282315095234,1406.03,1406.08,0,1408.41,1406.58,1406.59,0,0,
638140282315106159,1406.03,1406.04,0,1408.41,1406.58,1406.59,0,0,
638140282323073816,1406.03,1406.04,0,1408.41,1406.58,1406.64,0,0,
638140282323074260,1406.03,1406.04,0,1408.41,1406.58,1406.64,0,0,
638140282323074581,1406.03,1406.04,0,1408.41,1406.58,1406.64,0,0,
638140282323718501,1406.03,1406.04,0,1408.41,1406.58,1406.59,0,0,
638140282323718972,1406.03,1406.04,0,1408.41,1406.58,1406.59,0,0,
638140282334874749,1406.03,1405.92,0,1408.41,1406.58,1406.59,0,0,
638140282334882434,1405.91,1405.92,0,1408.41,1406.58,1406.59,0,0,
638140282335683220,1405.91,1405.92,0,1408.41,1406.56,1406.59,0,0,
638140282335698158,1405.91,1405.92,0,1408.41,1406.56,1406.57,0,0,
638140282335833027,1405.9,1405.92,0,1408.41,1406.56,1406.57,0,0,
638140282335841488,1405.9,1405.91,0,1408.41,1406.56,1406.57,0,0,
638140282345772060,1405.91,1405.91,0,1408.41,1406.56,1406.57,0,0,
638140282345778378,1405.91,1405.92,0,1408.41,1406.56,1406.57,0,0,
638140282358761092,1405.93,1405.92,0,1408.41,1406.56,1406.57,0,0,
638140282358762150,1406.01,1405.92,0,1408.41,1406.56,1406.57,0,0,
638140282358772437,1406.01,1406.02,0,1408.41,1406.56,1406.57,0,0,
638140282359858794,1406.01,1406.09,0,1408.41,1406.56,1406.57,0,0,
638140282359884765,1406.02,1406.09,0,1408.41,1406.56,1406.57,0,0,
638140282359886595,1406.08,1406.09,0,1408.41,1406.56,1406.57,0,0,
638140282361744525,1406.08,1406.09,0,1408.41,1406.57,1406.57,0,0,
638140282361746114,1406.08,1406.09,0,1408.41,1406.58,1406.57,0,0,
638140282361758657,1406.08,1406.09,0,1408.41,1406.58,1406.59,0,0,
638140282364712891,1406.08,1406.09,0,1408.41,1406.61,1406.59,0,0,
638140282364713559,1406.08,1406.09,0,1408.41,1406.74,1406.59,0,0,
638140282364713924,1406.08,1406.09,0,1408.41,1406.74,1406.59,0,0,
638140282364714372,1406.08,1406.09,0,1408.41,1406.79,1406.59,0,0,
638140282364714720,1406.08,1406.09,0,1408.41,1406.79,1406.59,0,0,
638140282364728024,1406.08,1406.09,0,1408.41,1406.79,1406.8,0,0,
638140282366097646,1406.08,1406.09,0,1408.41,1406.79,1406.84,0,0,
638140282366132169,1406.08,1406.09,0,1408.41,1406.81,1406.84,0,0,
638140282366132620,1406.08,1406.09,0,1408.41,1406.81,1406.84,0,0,
638140282366134141,1406.08,1406.09,0,1408.41,1406.83,1406.84,0,0,
638140282366134436,1406.08,1406.09,0,1408.41,1406.83,1406.84,0,0,
638140282366753091,1406.08,1406.09,0,1408.41,1406.91,1406.84,0,0,
638140282366764568,1406.08,1406.09,0,1408.41,1406.91,1406.92,0,0,
638140282375813252,1406.08,1406.23,0,1408.41,1406.91,1406.92,0,0,
638140282375813752,1406.08,1406.23,0,1408.41,1406.91,1406.92,0,0,
638140282375861552,1406.09,1406.23,0,1408.41,1406.91,1406.92,0,0,
638140282375861897,1406.16,1406.23,0,1408.41,1406.91,1406.92,0,0,
638140282375862219,1406.22,1406.23,0,1408.41,1406.91,1406.92,0,0,
638140282383812973,1406.22,1406.23,0,1408.41,1406.58,1406.92,0,0,
638140282383829982,1406.22,1406.23,0,1408.41,1406.58,1406.83,0,0,
638140282383830372,1406.22,1406.23,0,1408.41,1406.58,1406.83,0,0,
638140282383831900,1406.22,1406.23,0,1408.41,1406.58,1406.78,0,0,
638140282383832235,1406.22,1406.23,0,1408.41,1406.58,1406.6,0,0,
638140282383832514,1406.22,1406.23,0,1408.41,1406.58,1406.6,0,0,
638140282383833927,1406.22,1406.23,0,1408.41,1406.58,1406.59,0,0,
638140282383931996,1406.09,1406.23,0,1408.41,1406.58,1406.59,0,0,
638140282383934700,1406.09,1406.22,0,1408.41,1406.58,1406.59,0,0,
638140282383935778,1406.09,1406.15,0,1408.41,1406.58,1406.59,0,0,
638140282383937243,1406.09,1406.14,0,1408.41,1406.58,1406.59,0,0,
638140282383937727,1406.09,1406.1,0,1408.41,1406.58,1406.59,0,0,
638140282383938236,1406.09,1406.1,0,1408.41,1406.58,1406.59,0,0,
638140282385533992,1406.09,1406.05,0,1408.41,1406.58,1406.59,0,0,
638140282385534994,1406.09,1406.05,0,1408.41,1406.58,1406.59,0,0,
638140282385536280,1406.09,1406.03,0,1408.41,1406.58,1406.59,0,0,
638140282385537929,1406.09,1405.96,0,1408.41,1406.58,1406.59,0,0,
638140282385538338,1406.09,1405.96,0,1408.41,1406.58,1406.59,0,0,
638140282385608799,1405.95,1405.96,0,1408.41,1406.58,1406.59,0,0,
638140282385611715,1405.95,1405.96,0,1408.41,1406.58,1406.59,0,0,
638140282404712672,1405.95,1405.96,0,1408.41,1406.56,1406.59,0,0,
638140282404718490,1405.95,1405.96,0,1408.41,1406.56,1406.57,0,0,
638140282404719196,1405.95,1405.96,0,1408.41,1406.56,1406.57,0,0,
638140282423778934,1405.88,1405.96,0,1408.41,1406.56,1406.57,0,0,
638140282423781035,1405.88,1405.92,0,1408.41,1406.56,1406.57,0,0,
638140282423782523,1405.88,1405.89,0,1408.41,1406.56,1406.57,0,0,
638140282469733028,1405.88,1405.89,0,1408.41,1406.57,1406.57,0,0,
638140282469738305,1405.88,1405.89,0,1408.41,1406.57,1406.58,0,0,
638140282472703133,1405.88,1405.89,0,1408.41,1406.72,1406.58,0,0,
638140282472704950,1405.88,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472705404,1405.88,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472888637,1405.89,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472890800,1405.94,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472891196,1406.01,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472892557,1406.01,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472893022,1406.01,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472893616,1406.01,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472893966,1406.01,1405.89,0,1408.41,1406.72,1406.73,0,0,
638140282472905603,1406.01,1406.02,0,1408.41,1406.72,1406.73,0,0,
638140282472905919,1406.01,1406.02,0,1408.41,1406.72,1406.73,0,0,
638140282473813608,1406.01,1406.02,0,1408.41,1406.79,1406.73,0,0,
638140282473814272,1406.01,1406.02,0,1408.41,1406.79,1406.73,0,0,
638140282473834325,1406.01,1406.02,0,1408.41,1406.79,1406.76,0,0,
638140282473835313,1406.01,1406.02,0,1408.41,1406.79,1406.8,0,0,
638140282474188516,1406.1,1406.02,0,1408.41,1406.79,1406.8,0,0,
638140282474190447,1406.1,1406.02,0,1408.41,1406.79,1406.8,0,0,
638140282474192400,1406.14,1406.02,0,1408.41,1406.79,1406.8,0,0,
638140282474201688,1406.14,1406.15,0,1408.41,1406.79,1406.8,0,0,
638140282488964132,1406.22,1406.15,0,1408.41,1406.79,1406.8,0,0,
638140282488965022,1406.22,1406.15,0,1408.41,1406.79,1406.8,0,0,
638140282488965361,1406.22,1406.15,0,1408.41,1406.79,1406.8,0,0,
638140282488979168,1406.22,1406.23,0,1408.41,1406.79,1406.8,0,0,
638140282489744565,1406.22,1406.23,0,1408.41,1406.88,1406.8,0,0,
638140282489745078,1406.22,1406.23,0,1408.41,1406.88,1406.8,0,0,
638140282489746202,1406.22,1406.23,0,1408.41,1406.89,1406.8,0,0,
638140282489773970,1406.22,1406.23,0,1408.41,1406.89,1406.9,0,0,
638140282490660040,1406.22,1406.23,0,1408.41,1406.9,1406.9,0,0,
638140282490660974,1406.22,1406.23,0,1408.41,1406.99,1406.9,0,0,
638140282490680106,1406.22,1406.23,0,1408.41,1406.99,1407,0,0,
638140282490981346,1406.23,1406.23,0,1408.41,1406.99,1407,0,0,
638140282490981997,1406.24,1406.23,0,1408.41,1406.99,1407,0,0,
638140282490983045,1406.25,1406.23,0,1408.41,1406.99,1407,0,0,
638140282490983321,1406.29,1406.23,0,1408.41,1406.99,1407,0,0,
638140282490993459,1406.29,1406.3,0,1408.41,1406.99,1407,0,0,
638140282508900054,1406.43,1406.3,0,1408.41,1406.99,1407,0,0,
638140282508900673,1406.5,1406.3,0,1408.41,1406.99,1407,0,0,
638140282508901835,1406.5,1406.59,0,1408.41,1406.99,1407,0,0,
638140282509521784,1406.5,1406.59,1404.58,1408.41,1406.99,1407,0,0,
638140282509864283,1406.54,1406.59,1404.58,1408.41,1406.99,1407,0,0,
638140282509864915,1406.58,1406.59,1404.58,1408.41,1406.99,1407,0,0,
638140282527915292,1406.54,1406.59,1404.58,1408.41,1406.99,1407,0,0,
638140282527925560,1406.54,1406.55,1404.58,1408.41,1406.99,1407,0,0,
638140282527926146,1406.54,1406.55,1404.58,1408.41,1406.99,1407,0,0,
638140282529015065,1406.45,1406.55,1404.58,1408.41,1406.99,1407,0,0,
638140282529029452,1406.45,1406.54,1404.58,1408.41,1406.99,1407,0,0,
638140282529030660,1406.45,1406.47,1404.58,1408.41,1406.99,1407,0,0,
638140282529032631,1406.45,1406.46,1404.58,1408.41,1406.99,1407,0,0,
638140282530856702,1406.44,1406.46,1404.58,1408.41,1406.99,1407,0,0,
638140282530863639,1406.44,1406.45,1404.58,1408.41,1406.99,1407,0,0,
638140282535812042,1406.44,1406.45,1404.58,1408.41,1406.72,1407,0,0,
638140282535822020,1406.44,1406.45,1404.58,1408.41,1406.72,1406.99,0,0,
638140282535823353,1406.44,1406.45,1404.58,1408.41,1406.72,1406.75,0,0,
638140282535823645,1406.44,1406.45,1404.58,1408.41,1406.72,1406.73,0,0,
638140282535824006,1406.44,1406.45,1404.58,1408.41,1406.72,1406.73,0,0,
638140282535824376,1406.44,1406.45,1404.58,1408.41,1406.72,1406.73,0,0,
638140282535824789,1406.44,1406.45,1404.58,1408.41,1406.72,1406.73,0,0,
638140282536150698,1406.24,1406.45,1404.58,1408.41,1406.72,1406.73,0,0,
638140282536173599,1406.24,1406.44,1404.58,1408.41,1406.72,1406.73,0,0,
638140282536175546,1406.24,1406.3,1404.58,1408.41,1406.72,1406.73,0,0,
638140282536177316,1406.24,1406.25,1404.58,1408.41,1406.72,1406.73,0,0,
638140282536177624,1406.24,1406.25,1404.58,1408.41,1406.72,1406.73,0,0,
638140282536726416,1406.24,1406.25,1404.58,1408.41,1406.65,1406.73,0,0,
638140282536746797,1406.24,1406.25,1404.58,1408.41,1406.65,1406.68,0,0,
638140282536747194,1406.24,1406.25,1404.58,1408.41,1406.65,1406.66,0,0,
638140282549927536,1406.23,1406.25,1404.58,1408.41,1406.65,1406.66,0,0,
638140282549929741,1406.23,1406.24,1404.58,1408.41,1406.65,1406.66,0,0,
638140282575939168,1406.16,1406.24,1404.58,1408.41,1406.65,1406.66,0,0,
638140282577027294,1406.16,1406.23,1404.58,1408.41,1406.65,1406.66,0,0,
638140282577029838,1406.16,1406.05,1404.58,1408.41,1406.65,1406.66,0,0,
638140282577030609,1406.16,1406.05,1404.58,1408.41,1406.65,1406.66,0,0,
638140282577030965,1406.16,1406.05,1404.58,1408.41,1406.65,1406.66,0,0,
638140282577112311,1406.04,1406.05,1404.58,1408.41,1406.65,1406.66,0,0,
638140282578028589,1406.02,1406.05,1404.58,1408.41,1406.65,1406.66,0,0,
638140282578040258,1406.02,1406.03,1404.58,1408.41,1406.65,1406.66,0,0,
638140282593683086,1406.02,1406.03,1404.58,1408.41,1406.57,1406.66,0,0,
638140282593689584,1406.02,1406.03,1404.58,1408.41,1406.57,1406.65,0,0,
638140282593690048,1406.02,1406.03,1404.58,1408.41,1406.57,1406.58,0,0,
638140282605840766,1405.92,1406.03,1404.58,1408.41,1406.57,1406.58,0,0,
638140282605841443,1405.92,1406.03,1404.58,1408.41,1406.57,1406.58,0,0,
638140282605846700,1405.92,1406.02,1404.58,1408.41,1406.57,1406.58,0,0,
638140282605855179,1405.92,1405.96,1404.58,1408.41,1406.57,1406.58,0,0,
638140282605855565,1405.92,1405.93,1404.58,1408.41,1406.57,1406.58,0,0,
638140282626959691,1405.93,1405.93,1404.58,1408.41,1406.57,1406.58,0,0,
638140282626960592,1405.98,1405.93,1404.58,1408.41,1406.57,1406.58,0,0,
638140282626977716,1405.98,1405.99,1404.58,1408.41,1406.57,1406.58,0,0,
638140282662763188,1405.98,1405.99,1404.58,1408.41,1406.69,1406.58,0,0,
638140282662763952,1405.98,1405.99,1404.58,1408.41,1406.69,1406.58,0,0,
638140282662764461,1405.98,1405.99,1404.58,1408.41,1406.69,1406.58,0,0,
638140282662764920,1405.98,1405.99,1404.58,1408.41,1406.69,1406.58,0,0,
638140282662765149,1405.98,1405.99,1404.58,1408.41,1406.69,1406.58,0,0,
638140282662770120,1405.98,1405.99,1404.58,1408.41,1406.69,1406.72,0,0,
638140282663712300,1405.98,1405.99,1404.58,1408.41,1406.67,1406.72,0,0,
638140282663712856,1405.98,1405.99,1404.58,1408.41,1406.67,1406.72,0,0,
638140282663717121,1405.98,1405.99,1404.58,1408.41,1406.67,1406.68,0,0,
638140282663717503,1405.98,1405.99,1404.58,1408.41,1406.67,1406.68,0,0,
638140282663717846,1405.98,1405.99,1404.58,1408.41,1406.67,1406.68,0,0,
638140282679837267,1405.99,1405.99,1404.58,1408.41,1406.67,1406.68,0,0,
638140282679839443,1405.99,1406,1404.58,1408.41,1406.67,1406.68,0,0,
638140282690677383,1405.99,1406,1404.58,1408.41,1406.78,1406.68,0,0,
638140282690678834,1405.99,1406,1404.58,1408.41,1406.78,1406.68,0,0,
638140282690687324,1405.99,1406,1404.58,1408.41,1406.78,1406.79,0,0,
638140282693818909,1405.99,1406,1404.58,1408.41,1406.76,1406.79,0,0,
638140282693825062,1405.99,1406,1404.58,1408.41,1406.76,1406.77,0,0,
638140282717702637,1405.99,1406,1404.58,1408.41,1406.75,1406.77,0,0,
638140282717711649,1405.99,1406,1404.58,1408.41,1406.75,1406.76,0,0,
638140282720820429,1405.99,1406,1404.58,1408.41,1406.69,1406.76,0,0,
638140282720839503,1405.99,1406,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721116421,1405.87,1406,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721123185,1405.87,1405.98,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721124525,1405.87,1405.95,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721124889,1405.87,1405.95,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721125376,1405.87,1405.88,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721125747,1405.87,1405.88,1404.58,1408.41,1406.69,1406.7,0,0,
638140282721768736,1405.87,1405.88,1404.58,1408.41,1406.32,1406.7,0,0,
638140282721781495,1405.87,1405.88,1404.58,1408.41,1406.32,1406.69,0,0,
638140282721782256,1405.87,1405.88,1404.58,1408.41,1406.32,1406.66,0,0,
638140282721783016,1405.87,1405.88,1404.58,1408.41,1406.32,1406.58,0,0,
638140282721783554,1405.87,1405.88,1404.58,1408.41,1406.32,1406.58,0,0,
638140282721783853,1405.87,1405.88,1404.58,1408.41,1406.32,1406.58,0,0,
638140282721785049,1405.87,1405.88,1404.58,1408.41,1406.32,1406.49,0,0,
638140282721785392,1405.87,1405.88,1404.58,1408.41,1406.32,1406.33,0,0,
638140282721785750,1405.87,1405.88,1404.58,1408.41,1406.32,1406.33,0,0,
638140282721786062,1405.87,1405.88,1404.58,1408.41,1406.32,1406.33,0,0,
638140282726018794,1405.78,1405.87,1404.58,1408.41,1406.32,1406.33,0,0,
638140282726021327,1405.78,1405.87,1404.58,1408.41,1406.32,1406.33,0,0,
638140282726943847,1405.78,1405.79,1404.58,1408.41,1406.32,1406.33,0,0,
638140282732101721,1405.74,1405.79,1404.58,1408.41,1406.32,1406.33,0,0,
638140282732113627,1405.74,1405.75,1404.58,1408.41,1406.32,1406.33,0,0,
638140282732113986,1405.74,1405.75,1404.58,1408.41,1406.32,1406.33,0,0,
638140282736846876,1405.74,1405.75,1404.58,1408.41,1406.27,1406.33,0,0,
638140282736857618,1405.74,1405.75,1404.58,1408.41,1406.27,1406.32,0,0,
638140282736860165,1405.74,1405.75,1404.58,1408.41,1406.27,1406.28,0,0,
638140282737947927,1405.73,1405.75,1404.58,1408.41,1406.27,1406.28,0,0,
638140282737948710,1405.73,1405.74,1404.58,1408.41,1406.27,1406.28,0,0,
638140282738746065,1405.73,1405.74,1404.58,1408.41,1406.24,1406.25,0,0,
638140282738750401,1405.73,1405.74,1404.58,1408.41,1406.24,1406.25,0,0,
638140282739686895,1405.73,1405.74,1404.58,1408.41,1406.06,1406.25,0,0,
638140282739696150,1405.73,1405.74,1404.58,1408.41,1406.06,1406.24,0,0,
638140282739696798,1405.73,1405.74,1404.58,1408.41,1406.06,1406.07,0,0,
638140282756871840,1405.73,1405.74,1404.58,1408.41,1406.07,1406.07,0,0,
638140282756873870,1405.73,1405.74,1404.58,1408.41,1406.15,1406.07,0,0,
638140282756875959,1405.73,1405.74,1404.58,1408.41,1406.3,1406.07,0,0,
638140282756876333,1405.73,1405.74,1404.58,1408.41,1406.3,1406.07,0,0,
638140282756876688,1405.73,1405.74,1404.58,1408.41,1406.3,1406.07,0,0,
638140282756891761,1405.73,1405.74,1404.58,1408.41,1406.3,1406.31,0,0,
638140282759850134,1405.73,1405.74,1404.58,1408.41,1406.36,1406.31,0,0,
638140282759862181,1405.73,1405.74,1404.58,1408.41,1406.36,1406.37,0,0,
638140282760072415,1405.73,1405.81,1404.58,1408.41,1406.36,1406.37,0,0,
638140282760072790,1405.73,1405.81,1404.58,1408.41,1406.36,1406.37,0,0,
638140282760088289,1405.76,1405.81,1404.58,1408.41,1406.36,1406.37,0,0,
638140282760089879,1405.8,1405.81,1404.58,1408.41,1406.36,1406.37,0,0,
638140282762800046,1405.8,1405.81,1404.58,1408.41,1406.57,1406.37,0,0,
638140282762800607,1405.8,1405.81,1404.58,1408.41,1406.57,1406.37,0,0,
638140282762809642,1405.8,1405.81,1404.58,1408.41,1406.57,1406.58,0,0,
638140282768005046,1405.87,1405.81,1404.58,1408.41,1406.57,1406.58,0,0,
638140282768005486,1405.87,1405.81,1404.58,1408.41,1406.57,1406.58,0,0,
638140282768008357,1405.87,1405.88,1404.58,1408.41,1406.57,1406.58,0,0,
638140282775714894,1405.87,1405.88,1404.58,1408.41,1406.48,1406.58,0,0,
638140282775717146,1405.87,1405.88,1404.58,1408.41,1406.48,1406.49,0,0,
638140282776815114,1405.87,1405.88,1404.58,1408.41,1406.57,1406.49,0,0,
638140282776816666,1405.87,1405.88,1404.58,1408.41,1406.57,1406.58,0,0,
638140282786200622,1405.87,1405.94,1404.58,1408.41,1406.57,1406.58,0,0,
638140282786298248,1405.89,1405.94,1404.58,1408.41,1406.57,1406.58,0,0,
638140282786298812,1405.89,1405.94,1404.58,1408.41,1406.57,1406.58,0,0,
638140282786299812,1405.93,1405.94,1404.58,1408.41,1406.57,1406.58,0,0,
638140282787069749,1405.94,1405.95,1404.58,1408.41,1406.57,1406.58,0,0,
638140282787073935,1405.94,1405.95,1404.58,1408.41,1406.57,1406.58,0,0,
638140282793020128,1405.95,1405.95,1404.58,1408.41,1406.57,1406.58,0,0,
638140282793021152,1405.99,1405.95,1404.58,1408.41,1406.57,1406.58,0,0,
638140282793023179,1405.99,1406,1404.58,1408.41,1406.57,1406.58,0,0,
638140282793832993,1405.99,1406,1404.58,1408.41,1406.64,1406.58,0,0,
638140282793834907,1405.99,1406,1404.58,1408.41,1406.75,1406.58,0,0,
638140282793835551,1405.99,1406,1404.58,1408.41,1406.75,1406.58,0,0,
638140282793845311,1405.99,1406,1404.58,1408.41,1406.75,1406.76,0,0,
638140282794011144,1406.01,1406,1404.58,1408.41,1406.75,1406.76,0,0,
638140282794017966,1406.01,1406.02,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802949722,1406.03,1406.02,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802950617,1406.16,1406.02,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802951100,1406.21,1406.02,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802951527,1406.21,1406.02,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802951877,1406.21,1406.02,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802958719,1406.21,1406.22,1404.58,1408.41,1406.75,1406.76,0,0,
638140282802959173,1406.21,1406.22,1404.58,1408.41,1406.75,1406.76,0,0,
638140282872687104,1406.21,1406.22,1404.58,1408.41,1406.58,1406.76,0,0,
638140282872687565,1406.21,1406.22,1404.58,1408.41,1406.58,1406.76,0,0,
638140282872699104,1406.21,1406.22,1404.58,1408.41,1406.58,1406.7,0,0,
638140282872699388,1406.21,1406.22,1404.58,1408.41,1406.58,1406.59,0,0,
638140282872699728,1406.21,1406.22,1404.58,1408.41,1406.58,1406.59,0,0,
638140282872700086,1406.21,1406.22,1404.58,1408.41,1406.58,1406.59,0,0,
638140282873170421,1406.03,1406.22,1404.58,1408.41,1406.58,1406.59,0,0,
638140282873194120,1406.03,1406.21,1404.58,1408.41,1406.58,1406.59,0,0,
638140282873196137,1406.03,1406.12,1404.58,1408.41,1406.58,1406.59,0,0,
638140282873198053,1406.03,1406.11,1404.58,1408.41,1406.58,1406.59,0,0,
638140282873199701,1406.03,1406.04,1404.58,1408.41,1406.58,1406.59,0,0,
638140282874113486,1406.02,1406.04,1404.58,1408.41,1406.58,1406.59,0,0,
638140282874121528,1406.02,1406.03,1404.58,1408.41,1406.58,1406.59,0,0,
638140282880023771,1405.95,1406.03,1404.58,1408.41,1406.58,1406.59,0,0,
638140282880024158,1405.94,1406.03,1404.58,1408.41,1406.58,1406.59,0,0,
638140282880031839,1405.94,1405.95,1404.58,1408.41,1406.58,1406.59,0,0,
638140282901937814,1405.94,1405.95,1404.58,1408.41,1406.58,1406.64,0,0,
638140282902724991,1405.94,1405.95,1404.58,1408.41,1406.6,1406.64,0,0,
638140282902725575,1405.94,1405.95,1404.58,1408.41,1406.63,1406.64,0,0,
638140282902726298,1405.94,1405.95,1404.58,1408.41,1406.63,1406.64,0,0,
638140282916768089,1405.94,1405.95,1404.58,1408.41,1406.46,1406.64,0,0,
638140282916768736,1405.94,1405.95,1404.58,1408.41,1406.46,1406.64,0,0,
638140282916771523,1405.94,1405.95,1404.58,1408.41,1406.46,1406.59,0,0,
638140282916771999,1405.94,1405.95,1404.58,1408.41,1406.46,1406.47,0,0,
638140282916772485,1405.94,1405.95,1404.58,1408.41,1406.46,1406.47,0,0,
638140282926731527,1405.94,1405.95,1404.58,1408.41,1406.43,1406.47,0,0,
638140282926735836,1405.94,1405.95,1404.58,1408.41,1406.43,1406.46,0,0,
638140282926736212,1405.94,1405.95,1404.58,1408.41,1406.43,1406.44,0,0,
638140282953798106,1405.94,1405.95,1404.58,1408.41,1406.33,1406.44,0,0,
638140282953799683,1405.94,1405.95,1404.58,1408.41,1406.33,1406.34,0,0,
638140282973110622,1405.88,1405.95,1404.58,1408.41,1406.33,1406.34,0,0,
638140282973111132,1405.88,1405.95,1404.58,1408.41,1406.33,1406.34,0,0,
638140282973115091,1405.88,1405.94,1404.58,1408.41,1406.33,1406.34,0,0,
638140282973115721,1405.88,1405.89,1404.58,1408.41,1406.33,1406.34,0,0,
638140282973116127,1405.88,1405.89,1404.58,1408.41,1406.33,1406.34,0,0,
638140282977267336,1405.8,1405.89,1404.58,1408.41,1406.33,1406.34,0,0,
638140282977267732,1405.8,1405.89,1404.58,1408.41,1406.33,1406.34,0,0,
638140282977280162,1405.8,1405.88,1404.58,1408.41,1406.33,1406.34,0,0,
638140282977281983,1405.8,1405.87,1404.58,1408.41,1406.33,1406.34,0,0,
638140282977282333,1405.8,1405.81,1404.58,1408.41,1406.33,1406.34,0,0,
638140282978163135,1405.71,1405.81,1404.58,1408.41,1406.33,1406.34,0,0,
638140282978180056,1405.71,1405.75,1404.58,1408.41,1406.33,1406.34,0,0,
638140282978182003,1405.71,1405.72,1404.58,1408.41,1406.33,1406.34,0,0,
638140282984733380,1405.71,1405.72,1404.58,1408.41,1406.29,1406.34,0,0,
638140282984734350,1405.71,1405.72,1404.58,1408.41,1406.29,1406.34,0,0,
638140282984737380,1405.71,1405.72,1404.58,1408.41,1406.29,1406.31,0,0,
638140282984738029,1405.71,1405.72,1404.58,1408.41,1406.29,1406.31,0,0,
638140282984739229,1405.71,1405.72,1404.58,1408.41,1406.29,1406.3,0,0,
638140282985680637,1405.71,1405.72,1404.58,1408.41,1406.15,1406.3,0,0,
638140282985689333,1405.71,1405.72,1404.58,1408.41,1406.15,1406.27,0,0,
638140282985689938,1405.71,1405.72,1404.58,1408.41,1406.15,1406.16,0,0,
638140282999143485,1405.6,1405.72,1404.58,1408.41,1406.15,1406.16,0,0,
638140282999156284,1405.6,1405.69,1404.58,1408.41,1406.15,1406.16,0,0,
638140282999156595,1405.6,1405.61,1404.58,1408.41,1406.15,1406.16,0,0,
638140282999157008,1405.6,1405.61,1404.58,1408.41,1406.15,1406.16,0,0,
638140282999418279,1405.6,1405.61,1403.62,1408.41,1406.15,1406.16,0,0,
638140283000663066,1405.6,1405.61,1403.62,1407.52,1406.15,1406.16,0,0,
638140283000663565,1405.6,1405.61,1403.62,1407.52,1406.15,1406.16,0,0,
638140283014772232,1405.6,1405.61,1403.62,1407.52,1406.03,1406.16,0,0,
638140283014779290,1405.6,1405.61,1403.62,1407.52,1406.03,1406.04,0,0,
638140283053535454,1405.56,1405.61,1403.62,1407.52,1406.03,1406.04,0,0,
638140283053549520,1405.56,1405.57,1403.62,1407.52,1406.03,1406.04,0,0,
638140283053549913,1405.56,1405.57,1403.62,1407.52,1406.03,1406.04,0,0,
638140283054354241,1405.56,1405.6,1403.62,1407.52,1406.03,1406.04,0,0,
638140283054410430,1405.58,1405.6,1403.62,1407.52,1406.03,1406.04,0,0,
638140283054412498,1405.59,1405.6,1403.62,1407.52,1406.03,1406.04,0,0,
638140283055382983,1405.59,1405.84,1403.62,1407.52,1406.03,1406.04,0,0,
638140283055394218,1405.75,1405.84,1403.62,1407.52,1406.03,1406.04,0,0,
638140283055395598,1405.82,1405.84,1403.62,1407.52,1406.03,1406.04,0,0,
638140283055397399,1405.83,1405.84,1403.62,1407.52,1406.03,1406.04,0,0,
638140283056972371,1405.83,1405.84,1403.62,1407.52,1406.04,1406.04,0,0,
638140283056994510,1405.83,1405.84,1403.62,1407.52,1406.04,1406.32,0,0,
638140283057569499,1405.83,1405.84,1403.62,1407.52,1406.35,1406.32,0,0,
638140283057570208,1405.83,1405.84,1403.62,1407.52,1406.35,1406.32,0,0,
638140283057576174,1405.83,1405.84,1403.62,1407.52,1406.35,1406.32,0,0,
638140283057576554,1405.83,1405.84,1403.62,1407.52,1406.35,1406.32,0,0,
638140283057577069,1405.83,1405.84,1403.62,1407.52,1406.35,1406.32,0,0,
638140283057588134,1405.83,1405.84,1403.62,1407.52,1406.35,1406.36,0,0,
638140283059150880,1405.87,1405.84,1403.62,1407.52,1406.35,1406.36,0,0,
638140283059153643,1405.87,1405.88,1403.62,1407.52,1406.35,1406.36,0,0,
638140283075162399,1405.88,1405.88,1403.62,1407.52,1406.35,1406.36,0,0,
638140283075184355,1405.88,1405.89,1403.62,1407.52,1406.35,1406.36,0,0,
