time,binanceUNIBTCbidMax,binanceUNIBTCsellMin,nicehashUNIBTCbidMax,nicehashUNIBTCsellMin,okxUNIBTCUNI-BTCbidMax,okxUNIBTCUNI-BTCsellMin,bitstampUNIBTCbidMax,bitstampUNIBTCsellMin,cryptoUNIBTCbidMax,cryptoUNIBTCsellMin,
14 March 2023 05:43:16,0.0002497,0.0002498,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00029954,0.00024959,0.00025013,
14 March 2023 05:43:16,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00029954,0.00024959,0.00025013,
14 March 2023 05:43:16,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00029954,0.00024959,0.00025013,
14 March 2023 05:43:16,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00029954,0.00024959,0.00025013,
14 March 2023 05:43:16,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00029954,0.00024959,0.00025013,
14 March 2023 05:43:18,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00029954,0.00024959,0.00025013,
14 March 2023 05:43:18,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:19,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:19,0.0002497,0.0002497,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:19,0.0002497,0.0002496,0.00024925,0.00025014,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:19,0.0002497,0.0002496,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:19,0.0002497,0.0002496,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:29,0.0002497,0.0002496,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:35,0.0002497,0.0002497,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:42,0.0002497,0.0002497,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:42,0.0002497,0.0002497,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:42,0.0002497,0.0002497,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:42,0.0002497,0.0002497,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:42,0.0002497,0.0002497,0.00024925,0.00024994,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:45,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:45,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:49,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:50,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:50,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:50,0.0002497,0.0002498,0.00024925,0.0002501,0.0002493,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:50,0.0002497,0.0002498,0.00024925,0.0002501,0.0002493,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:50,0.0002497,0.0002498,0.00024925,0.0002501,0.0002493,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:50,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:58,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:43:58,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:02,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:02,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:03,0.0002497,0.0002498,0.00024925,0.0002501,0.0002493,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
