time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,cryptoBTCUSDTbidMax,cryptoBTCUSDTsellMin,
15 March 2023 23:01:43,24360.61,24361.67,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.22,24361.67,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.22,24361.67,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.22,24361.56,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.68,24361.56,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.68,24361.54,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.68,24361.54,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.7,24361.54,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.7,24361.56,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.7,24361.25,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.7,24361.25,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.13,24361.25,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.96,24361.25,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.96,24361.02,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24361.02,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24361.02,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24361,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24360.54,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24360.23,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24360.22,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.12,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24360.09,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24360.22,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24361,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24361,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24360.2,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24360.18,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.18,24360.18,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.2,24360.18,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:43,24359.21,24360.18,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.21,24360.14,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.21,24360.13,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.21,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.19,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.19,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.23,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.24,24360.11,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.24,24360.51,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.23,24360.51,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.26,24360.51,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.26,24360.58,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:44,24359.24,24360.58,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:45,24359.24,24361.06,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:45,24359.24,24361.06,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:45,24359.75,24361.06,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
15 March 2023 23:01:45,24360.11,24361.06,24331.59,24400.44,24396.5,24377.4,46468,24203,24383.59,24347.42,
