time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
15 March 2023 23:43:06,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:07,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:07,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:07,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:07,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:07,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:08,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:09,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:10,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:10,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:10,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:11,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:11,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:11,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:11,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:11,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:11,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:12,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:12,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:13,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:13,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:13,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:13,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:14,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
